click_id,speed_probability,speed_flagged,latency_ms,click_time,batch_probability,batch_flagged,true_label
8393a1aefcfb995d843147d2b138864f,0.961655,1,1177.781,2017-11-06 16:08:22+00:00,0.9510279893875122,1,1
e60e187ae0ad0f5ba22e3cfe7dff1005,0.961655,1,1179.738,2017-11-06 16:08:22+00:00,0.95803302526474,1,1
36bcc356202511ac13bc7404525e76a4,0.961655,1,1181.6,2017-11-06 16:08:22+00:00,0.9608410000801086,1,1
1a4990f35f4a65cd96259e143b7692eb,0.961655,1,1183.81,2017-11-06 16:08:23+00:00,0.9608410000801086,1,1
eedc62a1284253e240758fd7cd729a96,0.961655,1,1185.873,2017-11-06 16:08:23+00:00,0.9455119967460632,1,1
e3bd5d92fef88b0c50ae33dc06363310,0.961655,1,1189.671,2017-11-06 16:08:25+00:00,0.9586740136146544,1,1
e296e612bf7cf64b2fe697a6b096cd55,0.961655,1,1191.67,2017-11-06 16:08:25+00:00,0.9531649947166444,1,1
c2d83405c141c0a9e396ecfcdaa7dc57,0.961655,1,1193.615,2017-11-06 16:08:25+00:00,0.9586740136146544,1,1
a766bb1fc000cbe86abe7d8b8582abc7,0.961655,1,1195.546,2017-11-06 16:08:26+00:00,0.954384982585907,1,1
8601d326f1dc08129c25545f7d24dbc2,0.961655,1,1197.483,2017-11-06 16:08:29+00:00,0.9533699750900269,1,1
6a512cdae17acc2985d2e9cba3084328,0.961655,1,1199.349,2017-11-06 16:08:29+00:00,0.9608410000801086,1,1
5abfc235e4ba0d5e2f7f9efb5796c4f6,0.961655,1,1201.302,2017-11-06 16:08:29+00:00,0.9585149884223938,1,1
aef29d5283d723ea2f2ff63aebe533b8,0.961655,1,1203.229,2017-11-06 16:08:30+00:00,0.9404749870300292,1,1
2b1d1137f6b108a1f84218f90fe9dc7b,0.961655,1,1205.124,2017-11-06 16:08:32+00:00,0.9389640092849731,1,1
90ab6bee32ddd77d714d723ffa5bfccd,0.961655,1,1207.01,2017-11-06 16:08:33+00:00,0.933115005493164,1,1
cc8f4552aef2f34c39e11f6b5b913a14,0.961655,1,1208.935,2017-11-06 16:08:34+00:00,0.9050530195236206,1,1
e58a00bd2773fe8e6319ad779e20b8b2,0.961655,1,1210.81,2017-11-06 16:08:35+00:00,0.939369022846222,1,1
3ef61dc5d0f124eb10d3c6744023a8b6,0.961655,1,1212.665,2017-11-06 16:08:35+00:00,0.9528629779815674,1,1
1820553e7ec866bb13d81cc6b53a720c,0.961655,1,1214.506,2017-11-06 16:08:35+00:00,0.9285119771957396,1,1
7ccbe8625701be43ebd3d81e2633b834,0.961655,1,1216.295,2017-11-06 16:08:35+00:00,0.939872980117798,1,1
0bb42e28a6d2d6558f64c5f5194e7f70,0.961655,1,1218.145,2017-11-06 16:08:36+00:00,0.9325379729270936,1,1
a48151a0fa7baf4bb9a4eafe29280338,0.961655,1,1219.957,2017-11-06 16:08:36+00:00,0.9171850085258484,1,1
e7f69ab607a6c7e67156a311a2ecc789,0.961655,1,1221.764,2017-11-06 16:08:36+00:00,0.9315119981765748,1,1
80114a7ff07353bb07a2beb809d99ffe,0.961655,1,1223.649,2017-11-06 16:08:39+00:00,0.942421019077301,1,1
9f78342214557cf0abdf7453d2a66361,0.961655,1,1225.477,2017-11-06 16:08:39+00:00,0.9526609778404236,1,1
b07000a858c24780710056879c3f384c,0.964342,1,1227.226,2017-11-06 16:08:39+00:00,0.9561139941215516,1,1
fed66eb0922da6b9c2d7ac5e58fe02da,0.964342,1,1228.968,2017-11-06 16:08:40+00:00,0.9405720233917236,1,1
441ab55b36e9b11bfb7013ba7cdc9388,0.967788,1,1230.729,2017-11-06 16:08:41+00:00,0.9534029960632324,1,1
25b6a87c9992d06e718113e867d84019,0.967788,1,1232.562,2017-11-06 16:08:41+00:00,0.9418820142745972,1,1
dd20cd64d6d39b8c1f8c183040e1ed5c,0.967788,1,1234.614,2017-11-06 16:08:41+00:00,0.94029301404953,1,1
977dd7215eac06e2c88c2c9a5ec0d12f,0.967788,1,1236.546,2017-11-06 16:08:41+00:00,0.9476420283317566,1,1
b98ba6fdb3c6a21611a4302b2d532c07,0.967788,1,1238.548,2017-11-06 16:08:42+00:00,0.9583029747009276,1,1
953b097804623f20d0011bb9b235ef32,0.967788,1,1240.501,2017-11-06 16:08:43+00:00,0.945851981639862,1,1
d47cb73df8ff633905f8cdec2c5179a5,0.967788,1,1242.482,2017-11-06 16:08:43+00:00,0.945851981639862,1,1
a20b0d0b07fd4cc3c4c508661ba556e0,0.967788,1,1244.47,2017-11-06 16:08:43+00:00,0.9474949836730956,1,1
0acce0146a3fc9032411eee040b2602a,0.967788,1,1246.475,2017-11-06 16:08:44+00:00,0.9493610262870787,1,1
7d0511704ee7ac92c8afbb92a27a7e58,0.967788,1,1248.393,2017-11-06 16:08:46+00:00,0.9449710249900818,1,1
c65102a420f430ecb871b42bd0547272,0.967788,1,1250.244,2017-11-06 16:08:46+00:00,0.9422379732131958,1,1
ec1e0658d517dfac4253e027b13ec165,0.969144,1,1252.127,2017-11-06 16:08:48+00:00,0.9117109775543212,1,1
699cb6cbff91b84270e08676d7f8c748,0.970489,1,1254.017,2017-11-06 16:08:49+00:00,0.9690750241279602,1,1
b6bb508828c71a0d2d771d7672205040,0.970489,1,1256.072,2017-11-06 16:08:54+00:00,0.9524449706077576,1,1
168cda6df90deb79fbcaaf3893bec292,0.971439,1,1257.96,2017-11-06 16:08:56+00:00,0.95968097448349,1,1
a5b9796fc7928ad469b3e23e1a50f0d8,0.971439,1,1259.821,2017-11-06 16:08:56+00:00,0.9665349721908568,1,1
94c2fc446687bc69178e9aa35a01d35f,0.971439,1,1261.682,2017-11-06 16:08:56+00:00,0.9613360166549684,1,1
10e8f4a5379d6c9c603e580ccc37071b,0.971439,1,1263.675,2017-11-06 16:08:56+00:00,0.959442973136902,1,1
bcfd233e20cee907fa50aa7b75ea374a,0.971439,1,1265.5,2017-11-06 16:08:57+00:00,0.9665349721908568,1,1
eab1400c4fe83799b8f08f6d43477625,0.971439,1,1267.493,2017-11-06 16:08:57+00:00,0.9785770177841188,1,1
3fa036ba79779ff5e3ef09aaa4d66d3e,0.971439,1,1269.388,2017-11-06 16:08:57+00:00,0.9665349721908568,1,1
a336f54bc8e2959e9b1952083ea168d9,0.971439,1,1271.248,2017-11-06 16:08:58+00:00,0.9785770177841188,1,1
e36dae1414f459e1c845590a497c3f5f,0.971439,1,1273.051,2017-11-06 16:08:58+00:00,0.9665349721908568,1,1
765b3878ebf8bd199dcdb605e75f68f3,0.974268,1,1274.887,2017-11-06 16:08:58+00:00,0.97153502702713,1,1
909dbd5613a4584e88cf775a348c5cab,0.974268,1,1276.823,2017-11-06 16:08:59+00:00,0.9669139981269836,1,1
dd8622f4d83587777f27bd2b8d7e4ae0,0.975405,1,1278.772,2017-11-06 16:09:02+00:00,0.980027973651886,1,1
800954d69fa8a325f297a166be290ae8,0.975405,1,1281.076,2017-11-06 16:09:03+00:00,0.9883530139923096,1,1
57c4798e25f4cab2c3e9627a81633a0d,0.97929,1,1283.064,2017-11-06 16:09:04+00:00,0.9803280234336852,1,1
ad082c9e64813a9ac6672b27da47946b,0.97929,1,1285.037,2017-11-06 16:09:05+00:00,0.982899010181427,1,1
f5a3783bbed92d9eb3de1b1ab84bdfa3,0.97929,1,1286.871,2017-11-06 16:09:06+00:00,0.982899010181427,1,1
2e521dca813d03032170886ae2f61ee4,0.97929,1,1288.737,2017-11-06 16:09:06+00:00,0.9898689985275269,1,1
314cf9086a954f3a9682aecaacb238cc,0.979599,1,1290.603,2017-11-06 16:09:07+00:00,0.984275996685028,1,1
158cbfe893d576476b62cc2be8f74f72,0.979599,1,1292.676,2017-11-06 16:09:07+00:00,0.985509991645813,1,1
0e6154ebc4f51746a7ea1c8f9910b7ef,0.97577,1,1294.598,2017-11-06 16:09:08+00:00,0.9901400208473206,1,1
8cd802f9702fe6c9ccba28ebe8af6da0,0.979085,1,1296.341,2017-11-06 16:09:09+00:00,0.9833530187606812,1,1
93bc8e5085bed4fce08f5d5d1006f160,0.979085,1,1298.21,2017-11-06 16:09:12+00:00,0.9815800189971924,1,1
2f4357f3cad08817e3095c2b7aedefda,0.980533,1,1299.983,2017-11-06 16:09:12+00:00,0.985509991645813,1,1
de4f3afb91393add6b6a528a21a09fa9,0.980533,1,1301.793,2017-11-06 16:09:16+00:00,0.9915509819984436,1,1
db79495e539580b0c55ebce4f0ef561d,0.980533,1,1303.562,2017-11-06 16:09:18+00:00,0.9866830110549928,1,1
be182335057e028835a6da90d2431953,0.979085,1,1305.369,2017-11-06 16:09:18+00:00,0.9833530187606812,1,1
8a71878e8dc72155c6b911e5123962e0,0.980533,1,1307.382,2017-11-06 16:09:19+00:00,0.9498680233955384,1,1
5933bb30658346cd466054b7304edebc,0.980533,1,1309.237,2017-11-06 16:09:22+00:00,0.9838169813156128,1,1
8919ed37e94747a0e938e568a039d76e,0.980533,1,1311.075,2017-11-06 16:09:22+00:00,0.9866830110549928,1,1
3fc3dbcd725b576e01700441203bf68f,0.980533,1,1312.931,2017-11-06 16:09:23+00:00,0.9705470204353333,1,1
597b78e8adbbda63d1302a7b98fa3754,0.979872,1,1314.843,2017-11-06 16:09:25+00:00,0.9327189922332764,1,1
b22f67a13f33b967ba0e894e28e64c4f,0.980533,1,1316.682,2017-11-06 16:09:25+00:00,0.8655719757080078,1,1
9c3a305d2617d68b1c8ce4e03904f52c,0.980604,1,1318.648,2017-11-06 16:09:25+00:00,0.9691399931907654,1,1
938e0d8faf99eb2de41e677cb6353880,0.978863,1,1320.496,2017-11-06 16:09:27+00:00,0.8240330219268799,1,1
6c8cbaa3346d4643696e2ddb4c0ee0fa,0.980604,1,1322.326,2017-11-06 16:09:28+00:00,0.9640960097312928,1,1
d603d5d5632939350ee4735b7f5010d4,0.980604,1,1324.144,2017-11-06 16:09:30+00:00,0.9104639887809752,1,1
3266eb1ec50734e76013654699d649bf,0.978863,1,1326.087,2017-11-06 16:09:31+00:00,0.8121790289878845,1,1
a062fbb8711a6be42fa40c46a5fef40f,0.978863,1,1327.897,2017-11-06 16:09:32+00:00,0.948476016521454,1,1
29560c86a8d9abfc09fd36103c1c43dd,0.981756,1,1329.905,2017-11-06 16:09:35+00:00,0.9108409881591796,1,1
ce822a1b8e1c56d6a927eb247882c9de,0.981756,1,1331.794,2017-11-06 16:09:35+00:00,0.9412969946861268,1,1
aff02d775deb74f041c66f8975cf315a,0.981756,1,1333.891,2017-11-06 16:09:35+00:00,0.931513011455536,1,1
ed70c4240b1a28b9a1ddf30b50ff4ff4,0.981331,1,1335.902,2017-11-06 16:09:36+00:00,0.929967999458313,1,1
2ee3aa30b7831bc3610715f9ac0b40c8,0.981331,1,1337.868,2017-11-06 16:09:39+00:00,0.9242299795150756,1,1
7d57e58828a36998c5bf5ab108d69510,0.981331,1,1339.808,2017-11-06 16:09:41+00:00,0.9114220142364502,1,1
7cc4b430a3abae066e05c8eba04b6f71,0.981331,1,1341.73,2017-11-06 16:09:41+00:00,0.9242299795150756,1,1
3fd3fd091a12dcd34d5dbcebee0a0a59,0.981331,1,1343.658,2017-11-06 16:09:42+00:00,0.8664399981498718,1,1
cc78023a2d9f8c94237fcd6a646270fd,0.981331,1,1345.743,2017-11-06 16:09:43+00:00,0.8887799978256226,1,1
732bedcb1103473c78599a4987c5107c,0.981331,1,1347.847,2017-11-06 16:09:44+00:00,0.7491819858551025,1,1
65669d0dc4752f50800238c420db7410,0.98211,1,1349.916,2017-11-06 16:09:44+00:00,0.8130040168762207,1,1
6981e8770e2423217e07baf50bd3849b,0.984071,1,1352.01,2017-11-06 16:09:44+00:00,0.9023209810256958,1,1
d0cb44ad3f6698ba738dc8cbaee7988b,0.984071,1,1353.936,2017-11-06 16:09:46+00:00,0.9023209810256958,1,1
41c941296391b72f32d5565957ba8aa8,0.984071,1,1355.962,2017-11-06 16:09:49+00:00,0.8241900205612183,1,1
510fde1fa7cf108f42ab3dd3b6046160,0.984071,1,1357.872,2017-11-06 16:09:49+00:00,0.8185120224952698,1,1
dcb3c2a8a2ccd8505b261394e8ed5583,0.982954,1,1359.827,2017-11-06 16:09:50+00:00,0.7797240018844604,1,1
20eb7ddfa3ffc333dd80f22cea60a323,0.982954,1,1361.78,2017-11-06 16:09:50+00:00,0.8662790060043335,1,1
80580c296a32fae8209647bdbc7dc020,0.982954,1,1363.781,2017-11-06 16:09:53+00:00,0.9242299795150756,1,1
b0e82c5feba90b9e736dcaaa8abfd76a,0.984071,1,1365.765,2017-11-06 16:09:53+00:00,0.931806981563568,1,1
ee94df58bf185e6b61b3dc3ad6e6f0b7,0.984071,1,1367.74,2017-11-06 16:09:53+00:00,0.9295200109481812,1,1
7106ecd5686a14836417897ef6f7372c,0.984391,1,1369.786,2017-11-06 16:09:53+00:00,0.9295200109481812,1,1
2a0c0ca4b8f87e8af6aa6ad2130c7bd8,0.984391,1,1371.931,2017-11-06 16:09:54+00:00,0.9173060059547424,1,1
32429f34d2ce88c67f6fb41db77158a9,0.984391,1,1373.885,2017-11-06 16:09:54+00:00,0.7912600040435791,1,1
bdf5cedd959003ecf2222da3d887f3f9,0.984391,1,1375.809,2017-11-06 16:09:55+00:00,0.9084089994430542,1,1
379114c7133e40811387da70cc102e07,0.984391,1,1377.754,2017-11-06 16:09:55+00:00,0.9370099902153016,1,1
402a9e58ac9c85138d6002183fb62036,0.982171,1,1379.672,2017-11-06 16:09:55+00:00,0.9240189790725708,1,1
ebfef84eb1a11e0add66044e4aa70f29,0.984391,1,1381.807,2017-11-06 16:09:59+00:00,0.8428189754486084,1,1
c19d2a5b26b6a63a142555a51610493a,0.986503,1,1383.806,2017-11-06 16:09:59+00:00,0.9023209810256958,1,1
40286d7e814b32c9bd1799b4be301448,0.985332,1,1385.75,2017-11-06 16:10:01+00:00,0.8877279758453369,1,1
d7adcafc0158d15cd224fc2f0f2943df,0.985332,1,1387.755,2017-11-06 16:10:01+00:00,0.917240023612976,1,1
04e97eaa8c39b8e9aab5cd8b9c2a4c7b,0.985332,1,1389.847,2017-11-06 16:10:01+00:00,0.9029979705810548,1,1
47ae72c5110d730fcd5b57bbb94afc66,0.984646,1,1391.823,2017-11-06 16:10:01+00:00,0.8789979815483093,1,1
76f47f4397bc3652a1198135dbedb3e3,0.985332,1,1393.758,2017-11-06 16:10:01+00:00,0.917240023612976,1,1
7c7716ea11bf779dd9894011345e5c7c,0.985332,1,1395.697,2017-11-06 16:10:02+00:00,0.917240023612976,1,1
600344a6b786a813e4ee25f0144cd1a9,0.985332,1,1397.698,2017-11-06 16:10:06+00:00,0.9159349799156188,1,1
a66ec44d4620354480d70c963a06c4d2,0.98603,1,1399.931,2017-11-06 16:10:07+00:00,0.9243659973144532,1,1
15e2b3ce27f8ccc969c842314c297d0a,0.98603,1,1402.666,2017-11-06 16:10:08+00:00,0.8948590159416199,1,1
eb6df2dc12c201c0c0e7bd7b25cef14e,0.98603,1,1404.929,2017-11-06 16:10:09+00:00,0.9098250269889832,1,1
ef3fb8949441b8b21bc7269894ae2d6f,0.988793,1,1407.061,2017-11-06 16:10:09+00:00,0.9383509755134584,1,1
5168ddd5176711ccb1fe36b5b54682e9,0.987999,1,1409.159,2017-11-06 16:10:11+00:00,0.948665976524353,1,1
a054d918b4e8414abbc7a7108b741f27,0.987999,1,1411.274,2017-11-06 16:10:11+00:00,0.9386690258979796,1,1
cfbfe4160a9da246508644b6284c2224,0.987999,1,1413.279,2017-11-06 16:10:11+00:00,0.9386690258979796,1,1
df50dfc8aad74fbc271774eb9c521465,0.987999,1,1417.416,2017-11-06 16:10:11+00:00,0.9386690258979796,1,1
b264de564a4c4595b0c74d098e335434,0.987999,1,1419.401,2017-11-06 16:10:11+00:00,0.9386690258979796,1,1
eb661f66052f30073b74e2ab836f8553,0.987999,1,1421.421,2017-11-06 16:10:11+00:00,0.932856023311615,1,1
76b98c8b659d446867825b14c6fdde35,0.989948,1,1423.391,2017-11-06 16:10:16+00:00,0.9382219910621644,1,1
60b78fe4a5f13ecbc4a65a7a74cebb9d,0.989948,1,1425.561,2017-11-06 16:10:16+00:00,0.9410330057144164,1,1
745bbd127858cc92ca39c3ba830ba8f4,0.989948,1,1427.642,2017-11-06 16:10:16+00:00,0.9468340277671814,1,1
8d4b7cd5197ce5fafed25b42543a443f,0.989948,1,1429.646,2017-11-06 16:10:16+00:00,0.9359779953956604,1,1
