click_id,click_time,speed_probability,batch_probability,true_label,latency_ms
7be8afd3f0cfc715ec6fb3ecea7ad104,2017-11-06T16:21:29.000Z,0.995082,0.9826700091362,1,3235.842
211dfcdc4b6f16603d843ed5492e003c,2017-11-06T16:21:28.000Z,0.995082,0.9827579855918884,1,3233.388
d42d5c0329f56cbf78cd6365ac0379fc,2017-11-06T16:21:27.000Z,0.995082,0.9625939726829528,1,3230.967
551ca5c3d581b11d43f955638dfb2ace,2017-11-06T16:21:27.000Z,0.995082,0.9632830023765564,1,3228.597
d61b4ef542dd850a69a7e85029232870,2017-11-06T16:21:26.000Z,0.995082,0.9627529978752136,1,3221.222
5fceb8f7786e5a67a8ab5b67f24ddb85,2017-11-06T16:21:26.000Z,0.995082,0.9625939726829528,1,3223.73
24bfb9cb8d751d13007dee587fb145fa,2017-11-06T16:21:25.000Z,0.995082,0.9649900197982788,1,3218.807
eacada6eda927e04e14a3b7ee853c82c,2017-11-06T16:21:24.000Z,0.995082,0.9519839882850648,1,3213.793
ae74f254c643edc1456d1e951e07e031,2017-11-06T16:21:24.000Z,0.995082,0.954231023788452,1,3216.286
012c97a4fbc1794efa1cc88a3d9ff863,2017-11-06T16:21:21.000Z,0.995082,0.9613680243492126,1,3211.399
2ec0f6d38f24db4947427f45fe6f3301,2017-11-06T16:21:18.000Z,0.995082,0.9509239792823792,1,3208.961
9b251d3cc0addd31384a3d7d482a1b9c,2017-11-06T16:21:17.000Z,0.995082,0.9509239792823792,1,3206.323
2c26ef93b16b11dfbba57da29ec57694,2017-11-06T16:21:17.000Z,0.995082,0.9509239792823792,1,3203.844
9ad87dfc0804171d9f7c7340c89c83dd,2017-11-06T16:21:17.000Z,0.995082,0.96840900182724,1,3201.356
545f1e0eb83aefe4467c2ca02f955ada,2017-11-06T16:21:16.000Z,0.995082,0.9604960083961488,1,3198.787
8ba8a82038798ebd7dbe90b6a49edabb,2017-11-06T16:21:13.000Z,0.995082,0.9497359991073608,1,3191.032
27924db22c64ce66eb89fd1f7488ef7d,2017-11-06T16:21:13.000Z,0.995082,0.9594209790229796,1,3196.186
ccde8a1fa2ffcd3ea30a20fd18643685,2017-11-06T16:21:13.000Z,0.995082,0.9477189779281616,1,3193.637
13f1160d70c8cee549d85f14baaa2676,2017-11-06T16:21:12.000Z,0.995082,0.9497359991073608,1,3188.383
77ec5b853c422ea18201a2fe06e70dfe,2017-11-06T16:21:10.000Z,0.995082,0.9484789967536926,1,3185.849
518d7cc12eacaa558b2b06ecff6762cb,2017-11-06T16:21:08.000Z,0.995082,0.96630597114563,1,3183.241
97ca27669e604766f6517980dc7d9f89,2017-11-06T16:21:08.000Z,0.995082,0.9605330228805542,1,3178.256
f467c5846b916e98e1847e2cfe63308d,2017-11-06T16:21:08.000Z,0.995082,0.9792919754981996,1,3175.815
cc5ee842b5aca578f459ad2f1d526a03,2017-11-06T16:21:08.000Z,0.995082,0.9792919754981996,1,3173.355
7cbebdee5dcc4d978d5e89750f9f018f,2017-11-06T16:21:04.000Z,0.995082,0.968034029006958,1,3170.864
c72c82ce5a380ff216ff13c36187594e,2017-11-06T16:21:01.000Z,0.992351,0.9814800024032592,1,3168.38
dd2a03e25d40dfce354e7d8a6de89aaf,2017-11-06T16:21:00.000Z,0.992351,0.9814800024032592,1,3165.971
8c0606fe17d0fadcb09771ee610005e0,2017-11-06T16:21:00.000Z,0.992351,0.9781540036201476,1,3163.105
b205098883662a19e4d9667ea9e6717c,2017-11-06T16:20:58.000Z,0.995082,0.9497359991073608,1,3155.615
df79f05ac0db9d8a18993f2c036c6824,2017-11-06T16:20:58.000Z,0.995082,0.960743010044098,1,3153.154
a0767eb821f08ccdd89cb38ecc8c275d,2017-11-06T16:20:58.000Z,0.995082,0.980356991291046,1,3150.6
826edaac30a525b765d8f3f0ac311d81,2017-11-06T16:20:58.000Z,0.995082,0.9477189779281616,1,3158.088
3a77a63acbed083bad11495af062cca7,2017-11-06T16:20:58.000Z,0.995082,0.9484789967536926,1,3160.639
233be0e4a9a74c2e8529ac914d4930c8,2017-11-06T16:20:57.000Z,0.995082,0.9749119877815248,1,3145.548
8cbc87711b1526a2b05d599cab71ec02,2017-11-06T16:20:57.000Z,0.995082,0.979220986366272,1,3142.888
adbb9e58c495ae858eee9dc2cbba9420,2017-11-06T16:20:57.000Z,0.995082,0.9749119877815248,1,3148.057
55e4da79aed69e069e21f90caa8b831e,2017-11-06T16:20:56.000Z,0.994717,0.9856510162353516,1,3140.405
5dd07988afe6e2664a0d6d06c406633b,2017-11-06T16:20:52.000Z,0.994717,0.9838020205497742,1,3137.948
d4a5d163467e9523f92340022725898a,2017-11-06T16:20:48.000Z,0.994717,0.9672020077705384,1,3135.534
ad1054bca095deb61dec022ea1a99729,2017-11-06T16:20:43.000Z,0.994717,0.9578710198402404,1,3133.055
69758f1534872b493f9e281ddc41e0ce,2017-11-06T16:20:42.000Z,0.994717,0.9578710198402404,1,3130.576
5ff55ba621a0b8b9aadb7d988b99be33,2017-11-06T16:20:41.000Z,0.994717,0.9850130081176758,1,3128.067
959839143771703a55eca7420ac32432,2017-11-06T16:20:40.000Z,0.994717,0.9836220145225524,1,3125.556
d8919b97e630542eaceefcbdfd82949e,2017-11-06T16:20:37.000Z,0.994717,0.9660000205039978,1,3121.902
b15f317afc3bf23ab4a10bd713b1ca58,2017-11-06T16:20:34.000Z,0.991784,0.9836739897727966,1,3119.517
ebd52d7f0c8ca154471e2512f226d928,2017-11-06T16:20:31.000Z,0.994717,0.9676420092582704,1,3112.326
85665fd6f8900a4ca86e7f9dd38394d6,2017-11-06T16:20:31.000Z,0.994717,0.9588750004768372,1,3117.037
626221d8aab791e828c8ff74cac9f3b4,2017-11-06T16:20:31.000Z,0.994717,0.9588750004768372,1,3114.666
0efda356fdad9e7872887d260c425e83,2017-11-06T16:20:30.000Z,0.994717,0.9676849842071532,1,3109.918
c4313809fd1ee87faf0565d39d6042f5,2017-11-06T16:20:28.000Z,0.994717,0.9677760004997252,1,3107.537
9eef8469fd9292630c27c7d0de21040c,2017-11-06T16:20:27.000Z,0.994717,0.9586549997329712,1,3105.092
f434b8644aaadbc99a96787fb9e432e0,2017-11-06T16:20:27.000Z,0.994717,0.9479579925537108,1,3102.713
e18e47740c2d98d3de879e504ccaa4ec,2017-11-06T16:20:27.000Z,0.994717,0.9479579925537108,1,3100.143
65ae8d51080f7a25a41b387e52d41f1d,2017-11-06T16:20:27.000Z,0.994717,0.9616230130195618,1,3097.702
80f1d50be03f635c0c7953d6fbbbec29,2017-11-06T16:20:27.000Z,0.994717,0.9462190270423888,1,3095.35
2168c31e51ce23e8ccffb5e56fb62810,2017-11-06T16:20:26.000Z,0.994717,0.9493319988250732,1,3092.9
db723fe51c75f7c5dbe72a0f851e8def,2017-11-06T16:20:26.000Z,0.994717,0.9408730268478394,1,3090.549
29fa7be3ddc78e6676262c3772fa2995,2017-11-06T16:20:26.000Z,0.994717,0.9565539956092834,1,3088.155
ad2a007141d32b7438cf68ec7b710285,2017-11-06T16:20:25.000Z,0.994717,0.9582449793815612,1,3085.834
7952b8fd6628561d562101aaf7b5365e,2017-11-06T16:20:25.000Z,0.994717,0.9556000232696532,1,3083.397
6bd6d0d4592b83dd54733a13d215962e,2017-11-06T16:20:24.000Z,0.994717,0.9474480152130128,1,3081.025
7515edf294750b51cfea1e56a8725d00,2017-11-06T16:20:22.000Z,0.994717,0.9455659985542296,1,3073.503
21ad19224377fcef2c247a8f0500eafd,2017-11-06T16:20:22.000Z,0.994717,0.953436017036438,1,3071.161
2c1564ac38d0546cf0ab8a073f92e353,2017-11-06T16:20:22.000Z,0.994717,0.9530770182609558,1,3075.965
023bb4bd1a38decd6b5e1c7d6fdf5a1d,2017-11-06T16:20:22.000Z,0.994717,0.9540449976921082,1,3078.613
b935b27b1a2e06ac509f65000024c7b6,2017-11-06T16:20:21.000Z,0.994717,0.9633169770240784,1,3068.711
932e469c371d9d37148748a5981e0dbc,2017-11-06T16:20:21.000Z,0.994717,0.9453229904174804,1,3066.225
3f24d91d4ea2ed48dd85a55d828fa010,2017-11-06T16:20:21.000Z,0.994717,0.9484410285949708,1,3063.763
15715cd1d0729331ed7a1cb8488558a7,2017-11-06T16:20:19.000Z,0.991784,0.9554949998855592,1,3061.114
60349db4118787d13d9fd08de308815e,2017-11-06T16:20:11.000Z,0.994717,0.9597070217132568,1,3058.642
e677ea4f856d0c7bdf4776e631e30e7f,2017-11-06T16:20:11.000Z,0.994717,0.964156985282898,1,3056.293
2f7c8f1d4800171495b948809da2d480,2017-11-06T16:20:11.000Z,0.994717,0.9721980094909668,1,3053.938
b53cf04f6306211ae3b2aff95b465fbb,2017-11-06T16:20:10.000Z,0.994717,0.9689940214157104,1,3051.495
15a5171396c8fe6b6cc80eb32dfdfc00,2017-11-06T16:20:07.000Z,0.994717,0.9742929935455322,1,3039.243
1a5079b31dc2c905817ed834ed2a065f,2017-11-06T16:20:07.000Z,0.994717,0.9731469750404358,1,3044.129
19ec109f1b130f9f13292d551aa272a1,2017-11-06T16:20:07.000Z,0.994717,0.9873340129852296,1,3033.947
5ce556dd8f885324b86a32feb68fe73c,2017-11-06T16:20:07.000Z,0.994717,0.975691020488739,1,3041.661
bea4987b802a2e94fea3a2bf63ac2a89,2017-11-06T16:20:07.000Z,0.994717,0.9731469750404358,1,3046.604
067f3facf6efdb7927952ec114201e20,2017-11-06T16:20:07.000Z,0.994717,0.946295976638794,1,3049.083
3a3fc303de85cde43e5797b68e73fc4b,2017-11-06T16:20:05.000Z,0.994717,0.984607994556427,1,3031.525
45d66de73d7209581b56d37218dedbd4,2017-11-06T16:20:05.000Z,0.991784,0.9773449897766112,1,3028.776
a5e9a098c6b1310cb26219c283367bdb,2017-11-06T16:20:02.000Z,0.994717,0.9742929935455322,1,3026.151
ac8ebf1943d8c68bde736a0263d5caed,2017-11-06T16:20:01.000Z,0.994717,0.9796929955482484,1,3023.661
7b186db3e69d70e1357b939b3d97a020,2017-11-06T16:19:55.000Z,0.994717,0.9576420187950134,1,3021.226
bfe47b120e739c13f4ea9bdaa945dd59,2017-11-06T16:19:54.000Z,0.994717,0.9565020203590392,1,3018.754
dbc4184fb0555128d817be86d6dc1f6e,2017-11-06T16:19:53.000Z,0.994717,0.9565020203590392,1,3016.276
d39d04913cea7164b87c2c98bace15b3,2017-11-06T16:19:53.000Z,0.994717,0.9565020203590392,1,3013.884
4884434d310ebf5c6a503bc1c3935b8d,2017-11-06T16:19:53.000Z,0.994717,0.9720579981803894,1,3011.491
ad71bf7a07d7e59574dc9c9b1745d192,2017-11-06T16:19:51.000Z,0.994717,0.9658979773521424,1,3006.594
ab8503b66f95489a4b53dadf9b1d59dd,2017-11-06T16:19:51.000Z,0.994717,0.9686599969863892,1,3009.068
2a3ba0d7e53945a29e6f60108f2ee37c,2017-11-06T16:19:50.000Z,0.994717,0.9554020166397096,1,3004.139
8db04266560e1b55b7d358ca4e7b3d80,2017-11-06T16:19:44.000Z,0.994717,0.9677760004997252,1,3001.723
9a8a99166a2b93d70743b37b29b0d8ab,2017-11-06T16:19:39.000Z,0.994717,0.9676849842071532,1,2999.277
c9c153a1469d544766c346a33fd09f13,2017-11-06T16:19:38.000Z,0.994717,0.9588750004768372,1,2996.418
9ee7ed19e7f82531292b6bb542274f50,2017-11-06T16:19:37.000Z,0.994717,0.9588750004768372,1,2993.979
21d65f6f3a01caee5c2b7c9a70f2ca0f,2017-11-06T16:19:37.000Z,0.994717,0.9588750004768372,1,2991.485
b3946198afa003ec6c651d23e740fb84,2017-11-06T16:19:37.000Z,0.994717,0.9676849842071532,1,2988.997
797e94fd841e9567185cdf80b81649e8,2017-11-06T16:19:37.000Z,0.994717,0.9703900218009948,1,2986.36
0d3bf040d5d6635aff190232878a5cae,2017-11-06T16:19:36.000Z,0.994717,0.966813027858734,1,2983.998
95b18c660531233cf7e13e0e75e21fd4,2017-11-06T16:19:36.000Z,0.994717,0.9722579717636108,1,2981.712
3d26e41b37881d47742c00d9c24bcdbc,2017-11-06T16:19:35.000Z,0.994717,0.9588750004768372,1,2979.29
f2dd512c5abbf52c16b3e994ba2fee2d,2017-11-06T16:19:35.000Z,0.994717,0.9679440259933472,1,2976.827
d2b6a43b7f72edd4ec2f75be58876439,2017-11-06T16:19:34.000Z,0.994717,0.9679440259933472,1,2974.466
fdc645993ca36e7b142fd9d8c01aa801,2017-11-06T16:19:34.000Z,0.994717,0.9676420092582704,1,2972.065
79e11459c080ee7a22147b9c2d3525db,2017-11-06T16:19:32.000Z,0.994717,0.9578319787979126,1,2969.659
55b2c1915c351150066a15471dc29121,2017-11-06T16:19:30.000Z,0.986697,0.9660450220108032,1,2964.758
01f2760f1febb178ccaeacb849f7859f,2017-11-06T16:19:30.000Z,0.986697,0.9671270251274108,1,2967.244
f5b82a8fd80da1337cec29877c6d4428,2017-11-06T16:19:29.000Z,0.986697,0.9656320214271544,1,2962.329
56ca5b94a4ce32ec29104500f3df14c1,2017-11-06T16:19:28.000Z,0.979407,0.9814500212669371,1,2959.961
4121d775a1aa3b9dd876fdf41fec278c,2017-11-06T16:19:28.000Z,0.986697,0.9713659882545472,1,2957.593
f04c0b1b5f98a295aaaef98f9891a790,2017-11-06T16:19:27.000Z,0.986697,0.967885971069336,1,2955.074
57db5e545cca19b6a152441a3c58003e,2017-11-06T16:19:24.000Z,0.986697,0.964339017868042,1,2952.622
ec5be19211eaaad7d6c0a161a3c1db0a,2017-11-06T16:19:24.000Z,0.986697,0.9649140238761902,1,2950.119
abd21e4584b699cbd9849a3fcb436fe2,2017-11-06T16:19:23.000Z,0.986697,0.9649140238761902,1,2947.445
413aebd7694f8936a19247c20ea413ba,2017-11-06T16:19:22.000Z,0.986697,0.9649140238761902,1,2944.289
31f53845eb10123d747afac04744bcdd,2017-11-06T16:19:21.000Z,0.986697,0.9835990071296692,1,2941.62
e0734db3e4f43c5d1f853ef3849f11ca,2017-11-06T16:19:17.000Z,0.986697,0.9655349850654602,1,2939.147
669fc99322af267b6142bf7764d9d55a,2017-11-06T16:19:16.000Z,0.986697,0.9554020166397096,1,2936.717
3bd0291e51d16d25577e6a1246c9f3f2,2017-11-06T16:19:14.000Z,0.986697,0.9635310173034668,1,2931.799
99bf1782f67d9cc718011694587e008d,2017-11-06T16:19:14.000Z,0.986697,0.9637609720230104,1,2934.218
304fa0d3a122a695343251283d87ee8e,2017-11-06T16:19:12.000Z,0.986697,0.9635310173034668,1,2928.835
daac6b2e645dc75c95c8cdc546c8c003,2017-11-06T16:19:11.000Z,0.986697,0.965245008468628,1,2926.421
22bf6080fa986dc042fbeaefe42bf600,2017-11-06T16:19:10.000Z,0.986697,0.9668440222740172,1,2924.073
616276b4ac801dbe0585ebe37d4b612b,2017-11-06T16:19:09.000Z,0.975707,0.9653459787368774,1,2921.553
443dbcb62022edcbc79aade9185e2b9d,2017-11-06T16:19:08.000Z,0.975707,0.9119049906730652,1,2919.164
e9df7dc1b79d22a67808001208acac52,2017-11-06T16:19:06.000Z,0.975707,0.908515989780426,1,2916.856
7a5d25c6a5a67a1074fb99df8fc2498a,2017-11-06T16:19:04.000Z,0.975707,0.929958999156952,1,2914.504
511f6d643699449caff29a389ce05edb,2017-11-06T16:19:04.000Z,0.975707,0.9267160296440125,1,2912.224
a7c26a7acc7d756f061e0eac176e5c38,2017-11-06T16:19:03.000Z,0.975707,0.913263976573944,1,2909.961
be35079ca150c43620d5e4db8dd6a8a3,2017-11-06T16:19:01.000Z,0.975707,0.9278650283813475,1,2907.719
24af72a52e90f86632a999e3273a0ec9,2017-11-06T16:19:00.000Z,0.975707,0.9238439798355104,1,2903.108
1addb0b6231e092e9749688303b253f4,2017-11-06T16:19:00.000Z,0.975707,0.9106590151786804,1,2905.49
40910d74d353209c66e5961ea2f8177c,2017-11-06T16:18:59.000Z,0.975707,0.9207590222358704,1,2900.511
39adc9a82a664b587c492611b7ca2ce9,2017-11-06T16:18:57.000Z,0.962621,0.9704229831695556,1,2898.216
f7cfdf0502c550ae2e9d5805d06a89fa,2017-11-06T16:18:55.000Z,0.975707,0.9244269728660583,1,2895.919
a027e4280a6a5c8060ea414c216f2edf,2017-11-06T16:18:55.000Z,0.975707,0.920657992362976,1,2893.598
a366c8c2c96cd271ae29dba5dc1ef431,2017-11-06T16:18:55.000Z,0.975707,0.9196249842643738,1,2891.27
38c630f169e71de104341c0867c84873,2017-11-06T16:18:54.000Z,0.975707,0.9226369857788086,1,2884.338
299ea2855949d6f3f67b3ad2d5d80f3b,2017-11-06T16:18:54.000Z,0.975707,0.9525570273399352,1,2881.873
2a0d239cbf0c76c4795590e6af23b08c,2017-11-06T16:18:54.000Z,0.975707,0.9608269929885864,1,2879.527
cb987d4b058daa7510f047100fc201b9,2017-11-06T16:18:54.000Z,0.975707,0.9608269929885864,1,2877.193
ea81b9d4f5d6511cd6e5f6901da5de6c,2017-11-06T16:18:54.000Z,0.975707,0.9605500102043152,1,2874.818
4c47dcae165b94b754a3cbc26219d78a,2017-11-06T16:18:52.000Z,0.975707,0.9714099764823914,1,2872.504
7dd6e6def6af54aea569339a5271270f,2017-11-06T16:18:51.000Z,0.975707,0.9808170199394226,1,2870.015
0c6dbc87c6d1e44dd15a961d3acdf202,2017-11-06T16:18:49.000Z,0.975707,0.9744120240211488,1,2867.613
248d894cd341261738bafff5bd9c5305,2017-11-06T16:18:44.000Z,0.975707,0.966081976890564,1,2865.223
5acb99dd85ca1d26a7a82ecf44b64db1,2017-11-06T16:18:44.000Z,0.975707,0.9744120240211488,1,2862.926
cdf4733fddf62cf6a639a4536ed6d2e5,2017-11-06T16:18:43.000Z,0.962621,0.9705100059509276,1,2860.547
da2fdf5c5d93bcb82b2946d9ec9df070,2017-11-06T16:18:42.000Z,0.975707,0.966081976890564,1,2858.176
1278521fc15e90123caad78910d5727e,2017-11-06T16:18:40.000Z,0.975707,0.955834984779358,1,2855.817
75c695f6231bf64f0e3f4f72e30da731,2017-11-06T16:18:40.000Z,0.975707,0.977200984954834,1,2853.357
aa0e529d7cde41df3763bbc4374dede9,2017-11-06T16:18:40.000Z,0.975707,0.966081976890564,1,2850.992
31abccbde87e3b3204b33ddd9e90a92f,2017-11-06T16:18:35.000Z,0.975707,0.9937099814414978,1,2848.649
204555008250be9368b1c046dca5a9a4,2017-11-06T16:18:35.000Z,0.975707,0.9936130046844482,1,2846.374
395d7c34c4e6539f398b8bb6c9df44df,2017-11-06T16:18:35.000Z,0.975707,0.9702849984169006,1,2843.958
b179b6321d378eafec76f2fe35f38192,2017-11-06T16:18:35.000Z,0.975707,0.9771310091018676,1,2841.672
30c747623e9d29378efb05394ffbee8e,2017-11-06T16:18:35.000Z,0.975707,0.975612998008728,1,2839.406
4085c66e9711847685afeacf3522eefc,2017-11-06T16:18:34.000Z,0.975707,0.9702849984169006,1,2837.097
d837223cbdb83c1917d588244db215b1,2017-11-06T16:18:31.000Z,0.975707,0.9958080053329468,1,2834.739
54dded314d691018f367ea26c628666d,2017-11-06T16:18:28.000Z,0.975707,0.9957370162010192,1,2832.362
3e3df1b9a397269d1e1b2b5d34d70662,2017-11-06T16:18:25.000Z,0.975707,0.9948909878730774,1,2829.967
066d004c7724f9e25befd90a454e4c6f,2017-11-06T16:18:24.000Z,0.975707,0.9947649836540222,1,2827.492
18b7d7f47a03df429173bd0300faafef,2017-11-06T16:18:23.000Z,0.975707,0.993620991706848,1,2825.161
a225d34a42c7cd4e510974766cc9d0b5,2017-11-06T16:18:23.000Z,0.975707,0.9947649836540222,1,2822.818
b82a9aaac3a8154f570cf8401fdf242e,2017-11-06T16:18:20.000Z,0.975707,0.993620991706848,1,2820.497
4a991fb9f5bcf457fb25936c7380fcd6,2017-11-06T16:18:19.000Z,0.975707,0.9942610263824464,1,2817.912
00da756cbcab2d8d78fc3c2ed5f5cd71,2017-11-06T16:18:19.000Z,0.975707,0.9960759878158568,1,2815.563
e63d9b46604dcd98b19d085b8b2250ed,2017-11-06T16:18:17.000Z,0.975707,0.996080994606018,1,2813.205
58920f4e53cc3a7c17045d5e03077119,2017-11-06T16:18:16.000Z,0.975707,0.9965900182724,1,2810.725
690ef94dbc29cc02392f9dbfc28722d3,2017-11-06T16:18:16.000Z,0.975707,0.994517982006073,1,2808.405
f9c6f468264cce6dc58ddf8e6862a2dd,2017-11-06T16:18:16.000Z,0.975707,0.9947239756584167,1,2806.109
a3fb0424c295756fae21856f422821bd,2017-11-06T16:18:12.000Z,0.975707,0.9949259757995604,1,2803.687
d1e2e497b8db0258117ed12042b77dca,2017-11-06T16:18:08.000Z,0.975707,0.9963729977607728,1,2798.698
6c8758257aaa0c4dac87721139057e59,2017-11-06T16:18:08.000Z,0.975707,0.996828019618988,1,2801.266
453cb7347b865114ca9028ef2cc81e3f,2017-11-06T16:18:07.000Z,0.975707,0.9949039816856384,1,2792.861
d54fdd97de086082f9b80c045f3127b5,2017-11-06T16:18:07.000Z,0.975707,0.9950960278511048,1,2790.286
edc284212c8d942afd9bb5dba818622f,2017-11-06T16:18:07.000Z,0.975707,0.9961270093917848,1,2796.206
8d71dd2d9fdfceeba5e0a13f520e6c17,2017-11-06T16:18:05.000Z,0.962621,0.993369996547699,1,2787.936
091bc368706b8484d5a004225e9966d1,2017-11-06T16:18:03.000Z,0.975707,0.9961159825325012,1,2785.571
5583e84b8a326ae5328015a47767fad0,2017-11-06T16:18:03.000Z,0.975707,0.9949259757995604,1,2783.201
8d5851ffb8f818b64ef5a5701ada3a89,2017-11-06T16:18:02.000Z,0.975707,0.9960209727287292,1,2776.147
eb549e467a58e31fd8b9ab54ab172722,2017-11-06T16:18:00.000Z,0.975707,0.9951170086860656,1,2773.853
f858e4f93953e95f65a2b7d231952f90,2017-11-06T16:18:00.000Z,0.975707,0.9951170086860656,1,2771.521
02e231cdaf753bfe66fce4073e45702b,2017-11-06T16:17:55.000Z,0.975707,0.9951170086860656,1,2769.162
032d0cb0aaa2a50bdb4a27215724a290,2017-11-06T16:17:55.000Z,0.975707,0.9968910217285156,1,2766.702
20e1fa18faa3ff544b52b8841ca18cea,2017-11-06T16:17:55.000Z,0.975707,0.9950960278511048,1,2764.428
cf1ba47269271714c5c13fc0947abaaf,2017-11-06T16:17:54.000Z,0.975707,0.9933689832687378,1,2762.24
8d294f66d1a8bbdd536bcd55419558e7,2017-11-06T16:17:45.000Z,0.975707,0.9957389831542968,1,2759.996
b2a6d8a920bdc758f7eda444cc963d32,2017-11-06T16:17:44.000Z,0.975707,0.9965199828147888,1,2755.457
fee10d53e8f690f6073a8fe0a88bfdc7,2017-11-06T16:17:44.000Z,0.975707,0.9957389831542968,1,2757.713
a1d07b6ec2fb2ccbd0c762a1d7a34935,2017-11-06T16:17:43.000Z,0.975707,0.9965050220489502,1,2753.073
7f11d5d8805201d21dda15166be43145,2017-11-06T16:17:42.000Z,0.975707,0.9957389831542968,1,2750.79
d0ad158e28159f6e6e04b14fc3d1e676,2017-11-06T16:17:42.000Z,0.975707,0.9965050220489502,1,2748.463
005d6dc03e2310c019ee616b16b32ba8,2017-11-06T16:17:40.000Z,0.975707,0.9977309703826904,1,2746.138
654e713dedb5785e43116ec11d2ec58d,2017-11-06T16:17:40.000Z,0.975707,0.9972140192985536,1,2743.886
1a9b914fd401a7a9b655840f93383ea3,2017-11-06T16:17:37.000Z,0.962621,0.9959139823913574,1,2741.684
42acbeb84b2d76364908c6c8eb2b6e82,2017-11-06T16:17:36.000Z,0.962621,0.9966800212860109,1,2739.333
dd824ec4b9ebcffe581897141ef4f1bf,2017-11-06T16:17:36.000Z,0.975707,0.9970679879188538,1,2737.136
88a53d2c57a272a4aed4a593353e734c,2017-11-06T16:17:35.000Z,0.975707,0.9968559741973876,1,2734.656
23457b9fb8f9ecbcb7dbf9dd4a69d9f4,2017-11-06T16:17:34.000Z,0.975707,0.9967169761657716,1,2730.219
f02973f9a75ea7512b2268220b69c2b8,2017-11-06T16:17:34.000Z,0.975707,0.9968029856681824,1,2732.462
71e082bb8ea19fe5db1104742e3e5f01,2017-11-06T16:17:33.000Z,0.975707,0.9972440004348756,1,2727.947
7ee1bf1d6c4c27622486def394562714,2017-11-06T16:17:31.000Z,0.975707,0.9969800114631652,1,2725.655
b810ff580c8bf6cc3212608df9434759,2017-11-06T16:17:29.000Z,0.962621,0.9963080286979676,1,2723.397
cbeda8aea03c5ebe92c1668f74257fbb,2017-11-06T16:17:27.000Z,0.975707,0.994575023651123,1,2721.085
99bbb0d1c1cd3b41dd76672f6b9868df,2017-11-06T16:17:14.000Z,0.975707,0.9961150288581848,1,2718.785
59b81ab7a7a6dee80d6e9b3db19c2c2c,2017-11-06T16:17:13.000Z,0.975707,0.996619999408722,1,2716.5
8f6e8471b48582358f90364423996e9b,2017-11-06T16:17:10.000Z,0.975707,0.9952660202980042,1,2714.222
6f517ee6e67196ad694c01abca5fbe98,2017-11-06T16:17:10.000Z,0.975707,0.9953050017356871,1,2711.925
ffb0eb4a27bab24ab6072a28b851fc99,2017-11-06T16:17:10.000Z,0.962621,0.9935740232467652,1,2709.657
ce1f18b5b9749e541a17c1476941b555,2017-11-06T16:17:10.000Z,0.975707,0.9923490285873412,1,2707.36
9359397c7d4b28deca9718ae6da0fa54,2017-11-06T16:17:05.000Z,0.975707,0.9918320178985596,1,2705.078
074d7ccd5c3a6754b4a9a4bd40a2e66f,2017-11-06T16:17:05.000Z,0.975707,0.9918320178985596,1,2702.746
